"family","genus"
"Apiaceae","Symphyoloma"
"Apiaceae","Szovitsia"
"Apiaceae","Taenidia"
"Apiaceae","Tamamschjanella"
"Apiaceae","Tana"
"Apiaceae","Tauschia"
"Apiaceae","Tetrataenium"
"Apiaceae","Thamnosciadium"
"Apiaceae","Thapsia"
"Apiaceae","Thaspium"
"Apiaceae","Thecocarpus"
"Apiaceae","Tiedemannia"
"Apiaceae","Tilingia"
"Apiaceae","Todaroa"
"Apiaceae","Tongoloa"
"Apiaceae","Tordyliopsis"
"Apiaceae","Tordylium"
"Apiaceae","Torilis"
"Apiaceae","Tornabenea"
"Apiaceae","Trachydium"
"Apiaceae","Trachysciadium"
"Apiaceae","Trachyspermum"
"Apiaceae","Transcaucasia"
"Apiaceae","Trepocarpus"
"Apiaceae","Tricholaser"
"Apiaceae","Trigonosciadium"
"Apiaceae","Trinia"
"Apiaceae","Trochiscanthes"
"Apiaceae","Turgenia"
"Apiaceae","Uldinia"
"Apiaceae","Vanasushava"
"Apiaceae","Vesper"
"Apiaceae","Vicatia"
"Apiaceae","Villarrealia"
"Apiaceae","Visnaga"
"Apiaceae","Xanthogalum"
"Apiaceae","Xanthosia"
"Apiaceae","Xatardia"
"Apiaceae","Yabea"
"Apiaceae","Zeravschania"
"Apiaceae","Zizia"
"Apiaceae","Zosima"
"Acanthaceae","Dianthera"
"Acanthaceae","Tabascina"
"Alismataceae","Aquarius"
"Asteraceae","Aquilula"
"Asteraceae","Pseudoconyza"
"Asteraceae","Sanrobertia"
"Asteraceae","Zemisia"
"Bromeliaceae","Pseudalcantarea"
"Cactaceae","Aporocactus"
"Cactaceae","Deamia"
"Cactaceae","Kadenicarpus"
"Cactaceae","Kroenleinia"
"Cactaceae","Leuenbergeria"
"Cactaceae","Mitrocereus"
"Cactaceae","Morangaya"
"Cactaceae","Nyctocereus"
"Cactaceae","Rapicactus"
"Caryophyllaceae","Triplateia"
"Celastraceae","Haydenoxylon"
"Chrysobalanaceae","Geobalanus"
"Chrysobalanaceae","Leptobalanus"
"Chrysobalanaceae","Microdesmia"
"Chrysobalanaceae","Moquilea"
"Euphorbiaceae","Zuckertia"
"Fabaceae","Condylostylis"
"Fabaceae","Ctenodon"
"Fabaceae","Lachesiodendron"
"Fabaceae","Pseudosamanea"
"Gesneriaceae","Pachycaulos"
"Gesneriaceae","Trichodrymonia"
"Lauraceae","Mespilodaphne"
"Loranthaceae","Passovia"
"Loranthaceae","Peristethium"
"Melastomataceae","Chaetogastra"
"Melastomataceae","Noterophila"
"Moraceae","Urostigma"
"Campanulaceae","Eastwoodiella"
"Asteraceae","Helodeaster"
"Brassicaceae","Mummenhoffia"
"Campanulaceae","Palustricodon"
"Campanulaceae","Poolea"
"Campanulaceae","Protocodon"
"Campanulaceae","Ravenella"
"Campanulaceae","Rotanthella"
"Campanulaceae","Smithiastrum"
"Nyctaginaceae","Quamoclidion"
"Poaceae","Cinnagrostis"
"Poaceae","Oedochloa"
"Poaceae","Rugoloa"
"Poaceae","Stephostachys"
"Poaceae","Trichanthecium"
"Pteridaceae","Gastoniella"
"Ranunculaceae","Knowltonia"
"Rubiaceae","Eumachia"
"Rubiaceae","Plocaniophyllon"
"Salicaceae","Piparea"
"Aspleniaceae","×Asplenosorus"
"Aspleniaceae","Ceterach"
"Aspleniaceae","Diellia"
"Aspleniaceae","Camptosorus"
"Aspleniaceae","Phyllitis"
"Blechnaceae","Lomaria"
"Cyatheaceae","Nephelea"
"Cyatheaceae","Hemitelia"
"Cystopteridaceae","Filix"
"Dryopteridaceae","Hymenodium"
"Dryopteridaceae","Peltapteris"
"Equisetaceae","Hippochaete"
"Gleicheniaceae","Hicriopteris"
"Hymenophyllaceae","Gonocormus"
"Hymenophyllaceae","Lecanium"
"Hymenophyllaceae","Sphaerocionium"
"Hymenophyllaceae","Mecodium"
"Isoetaceae","Calamaria"
"Lonchitidaceae","Anisosorus"
"Lycopodiaceae","Diphasium"
"Lycopodiaceae","Urostachys"
"Lycopodiaceae","Lepidotis"
"Onocleaceae","Pteretis"
"Osmundaceae","Claytosmunda"
"Polypodiaceae","Amphoradenium"
"Polypodiaceae","Paltonium"
"Polypodiaceae","Marginaria"
"Pteridaceae","Gymnogramma"
"Pteridaceae","Psilogramme"
"Pteridaceae","Trismeria"
"Pteridaceae","Anopteris"
"Pteridaceae","Schizostege"
"Saccolomataceae","Orthiopteris"
"Schizaeaceae","Microschizaea"
"Schizaeaceae","Lophidium"
"Selaginellaceae","Bryodesma"
"Tectariaceae","Fadyenia"
"Thelypteridaceae","Lastrea"
"Thelypteridaceae","Leptogramma"
"Cupressaceae","Frenela"
"Cupressaceae","Heyderia"
"Cupressaceae","Retinispora"
"Cupressaceae","Neocupressus"
"Cupressaceae","×Cuprocyparis"
"Cupressaceae","×Hesperotropsis"
"Cupressaceae","Xanthocyparis"
"Cupressaceae","Sabina"
"Cupressaceae","Biota"
"Pinaceae","Strobus"
"Taxaceae","Tumion"
"Acanthaceae","Drejera"
"Acanthaceae","Croftia"
"Acanthaceae","Diapedium"
"Acanthaceae","Calophanes"
"Acanthaceae","Dipteracanthus"
"Acanthaceae","Tubiflora"
"Acanthaceae","Nicoteba"
"Acanthaceae","Adhatoda"
"Acanthaceae","Stethoma"
"Acanthaceae","Rhytiglossa"
"Acanthaceae","Drejerella"
"Acanthaceae","Monechma"
"Acanthaceae","Anthacanthus"
"Acanthaceae","Pattersonia"
"Acanthaceae","Gatesia"
"Aizoaceae","Gasoul"
"Alismataceae","Machaerocarpus"
"Alismataceae","Lophotocarpus"
"Amaranthaceae","Centrostachys"
"Amaranthaceae","Acanthochiton"
"Amaranthaceae","Acnida"
"Amaranthaceae","Obione"
"Amaranthaceae","Echinopsilon"
"Amaranthaceae","Kochia"
"Amaranthaceae","Monolepis"
"Amaranthaceae","Morocarpus"
"Amaranthaceae","Caraxeron"
"Amaranthaceae","Cruzeta"
"Amaranthaceae","Philoxerus"
"Amaranthaceae","Ambrina"
"Amaranthaceae","Teloxys"
"Amaranthaceae","Botrydium"
"Amaranthaceae","Roubieva"
"Amaranthaceae","Oplotheca"
"Amaranthaceae","Zuckia"
"Amaranthaceae","Brayulinea"
"Amaranthaceae","Dicraurus"
"Amaranthaceae","Ceratoides"
"Amaranthaceae","Eurotia"
"Amaranthaceae","Trommsdorffia"
"Amaranthaceae","Endolepis"
"Amaranthaceae","Dondia"
"Amaranthaceae","Schoberia"
"Amaranthaceae","Cladothrix"
"Amaryllidaceae","Schoenoprasum"
"Amaryllidaceae","Validallium"
"Amaryllidaceae","Choretis"
"Amaryllidaceae","Atamosco"
"Anacardiaceae","Schmaltzia"
"Annonaceae","Pityothamnus"
"Apiaceae","Coelopleurum"
"Apiaceae","Cerefolium"
"Apiaceae","Chaerefolium"
"Apiaceae","Celeri"
"Apiaceae","Siella"
"Apiaceae","Deringa"
"Apiaceae","Pteryxia"
"Apiaceae","Rhysopterus"
"Apiaceae","Epallageiton"
"Apiaceae","Cogswellia"
"Apiaceae","Aulospermum"
"Apiaceae","Hipposelinum"
"Apiaceae","Haloscias"
"Apiaceae","Leptotaenia"
"Apiaceae","Cynomarathrum"
"Apiaceae","Musineum"
"Apiaceae","Glycosma"
"Apiaceae","Eulophus"
"Apiaceae","Atenia"
"Apiaceae","Imperatoria"
"Apiaceae","Calestania"
"Apiaceae","Pleiotaenia"
"Apiaceae","Discopleura"
"Apiaceae","Triclinium"
"Apiaceae","Leptocaulis"
"Apiaceae","Babiron"
"Apiaceae","Pseudotaenidia"
"Apiaceae","Hesperogenia"
"Apiaceae","Leibergia"
"Apiaceae","Phellopterus"
"Apocynaceae","Enslenia"
"Apocynaceae","Asclepiodora"
"Apocynaceae","Anantherix"
"Apocynaceae","Acerates"
"Apocynaceae","Oxypteryx"
"Apocynaceae","Asclepiodella"
"Apocynaceae","Podostemma"
"Apocynaceae","Podostigma"
"Apocynaceae","Solanoa"
"Apocynaceae","Polyotus"
"Apocynaceae","Biventraria"
"Apocynaceae","Ammocallis"
"Apocynaceae","Lochnera"
"Apocynaceae","Sarcocyphula"
"Apocynaceae","Mellichampia"
"Apocynaceae","Epicion"
"Apocynaceae","Cyclodon"
"Apocynaceae","Lachnostoma"
"Apocynaceae","Odontostephana"
"Apocynaceae","Ibatia"
"Apocynaceae","Edisonia"
"Apocynaceae","Amphistelma"
"Apocynaceae","Rothrockia"
"Apocynaceae","Ervatamia"
"Aquifoliaceae","Prinos"
"Araceae","Muricauda"
"Araceae","Cyrtospadix"
"Araceae","Spathyema"
"Araceae","Bruniera"
"Araceae","Wolffiopsis"
"Araliaceae","Dimorphanthus"
"Araliaceae","Acanthopanax"
"Araliaceae","Echinopanax"
"Araliaceae","Nanopanax"
"Araliaceae","Paratropia"
"Araliaceae","Brassaia"
"Araliaceae","Didymopanax"
"Arecaceae","Paurotis"
"Arecaceae","Curima"
"Arecaceae","Thrincoma"
"Arecaceae","Chrysalidocarpus"
"Arecaceae","Aeria"
"Arecaceae","Simpsonia"
"Arecaceae","Saribus"
"Arecaceae","Chamaephoenix"
"Arecaceae","Sargentia"
"Arecaceae","Palma"
"Arecaceae","Inodes"
"Arecaceae","Arecastrum"
"Arecaceae","Neowashingtonia"
"Aristolochiaceae","Howardia"
"Asparagaceae","Protasparagus"
"Asparagaceae","Hookeria"
"Asparagaceae","Quamasia"
"Asparagaceae","Phalangium"
"Asparagaceae","Lemotris"
"Asparagaceae","Laothoe"
"Asparagaceae","Brevoortia"
"Asparagaceae","Macroscapa"
"Asparagaceae","Niobe"
"Asparagaceae","Bryocles"
"Asparagaceae","Endymion"
"Asparagaceae","Vagnera"
"Asparagaceae","Unifolium"
"Asparagaceae","Runyonia"
"Asparagaceae","Allibertia"
"Asparagaceae","Hesperoscordum"
"Asparagaceae","Leopoldia"
"Asparagaceae","Oxytria"
"Asparagaceae","Chionodoxa"
"Asparagaceae","Seubertia"
"Asparagaceae","Calliprora"
"Asparagaceae","Clistoyucca"
"Asparagaceae","Samuela"
"Asphodelaceae","Henningia"
"Asteraceae","Aplopappus"
"Asteraceae","Lebetina"
"Asteraceae","Hymenatherum"
"Asteraceae","Kyrstenia"
"Asteraceae","Troximon"
"Asteraceae","Stylopappus"
"Asteraceae","Macrorhynchus"
"Asteraceae","Franseria"
"Asteraceae","Gaertneria"
"Asteraceae","Hymenoclea"
"Asteraceae","Lasallea"
"Asteraceae","Virgulus"
"Asteraceae","Brachyris"
"Asteraceae","Raillardiopsis"
"Asteraceae","Maruta"
"Asteraceae","Leucopsidium"
"Asteraceae","Keerlia"
"Asteraceae","Dendranthema"
"Asteraceae","Lappa"
"Asteraceae","Venidium"
"Asteraceae","Pyrethrum"
"Asteraceae","Whitneya"
"Asteraceae","Cacalia"
"Asteraceae","Mesadenia"
"Asteraceae","Seriphidium"
"Asteraceae","Oligosporus"
"Asteraceae","Vesicarpa"
"Asteraceae","Diplactis"
"Asteraceae","Molina"
"Asteraceae","Linosyris"
"Asteraceae","Actinospermum"
"Asteraceae","Endorima"
"Asteraceae","Stobaea"
"Asteraceae","Chondrophora"
"Asteraceae","Coleosanthus"
"Asteraceae","Kuhnia"
"Asteraceae","Weberaster"
"Asteraceae","Cnicus"
"Asteraceae","Acosta"
"Asteraceae","Jacea"
"Asteraceae","Grossheimia"
"Asteraceae","Leucantha"
"Asteraceae","Diplostelma"
"Asteraceae","Leucelene"
"Asteraceae","Osmia"
"Asteraceae","Hesperodoria"
"Asteraceae","Bigelovia"
"Asteraceae","Breea"
"Asteraceae","Ormenis"
"Asteraceae","Calliopsis"
"Asteraceae","Leiodon"
"Asteraceae","Psilochenia"
"Asteraceae","Isopappus"
"Asteraceae","Senecioides"
"Asteraceae","Leucacantha"
"Asteraceae","Calymmandra"
"Asteraceae","Evax"
"Asteraceae","Filaginopsis"
"Asteraceae","Diplopappus"
"Asteraceae","Castalis"
"Asteraceae","Cupularia"
"Asteraceae","Railliardia"
"Asteraceae","Railliautia"
"Asteraceae","Boebera"
"Asteraceae","Brauneria"
"Asteraceae","Macronema"
"Asteraceae","Stenotopsis"
"Asteraceae","Xylothamia"
"Asteraceae","Trimorpha"
"Asteraceae","Stenactis"
"Asteraceae","Leptilon"
"Asteraceae","Distasis"
"Asteraceae","Tessenia"
"Asteraceae","Achaetogeron"
"Asteraceae","Antheropeas"
"Asteraceae","Heleastrum"
"Asteraceae","Gamolepis"
"Asteraceae","Eupatoriadelphus"
"Asteraceae","Gifola"
"Asteraceae","Agassizia"
"Asteraceae","Filaginella"
"Asteraceae","Donia"
"Asteraceae","Greenella"
"Asteraceae","Hemiachyris"
"Asteraceae","Callichroa"
"Asteraceae","Dugaldia"
"Asteraceae","Leptopoda"
"Asteraceae","Laphangium"
"Asteraceae","Gymnolomia"
"Asteraceae","Lagenifera"
"Asteraceae","Ammodia"
"Asteraceae","Chlorocrepis"
"Asteraceae","Leucampyx"
"Asteraceae","Plummera"
"Asteraceae","Actinea"
"Asteraceae","Actinella"
"Asteraceae","Macdougalia"
"Asteraceae","Rydbergia"
"Asteraceae","Picradenia"
"Asteraceae","Cynthia"
"Asteraceae","Serinia"
"Asteraceae","Cymbia"
"Asteraceae","Eschenbachia"
"Asteraceae","Nocca"
"Asteraceae","Baeria"
"Asteraceae","Crockeria"
"Asteraceae","Bracyrhamphus"
"Asteraceae","Apargia"
"Asteraceae","Pugiopappus"
"Asteraceae","Tuckermannia"
"Asteraceae","Lacinaria"
"Asteraceae","Ammopursus"
"Asteraceae","Oglifa"
"Asteraceae","Erythremia"
"Asteraceae","Zollikoferia"
"Asteraceae","Leptoseris"
"Asteraceae","Chamomilla"
"Asteraceae","Lepidanthus"
"Asteraceae","Lepidotheca"
"Asteraceae","Dysodium"
"Asteraceae","Alcina"
"Asteraceae","Calais"
"Asteraceae","Apargidium"
"Asteraceae","Scorzonella"
"Asteraceae","Ptilocalais"
"Asteraceae","Willoughbya"
"Asteraceae","Lembertia"
"Asteraceae","Montagnaea"
"Asteraceae","Oreastrum"
"Asteraceae","Othake"
"Asteraceae","Polypteris"
"Asteraceae","Koyamacalia"
"Asteraceae","Bolophyta"
"Asteraceae","Chthonia"
"Asteraceae","Aphantochaeta"
"Asteraceae","Laphamia"
"Asteraceae","Nardosmia"
"Asteraceae","Achyrophorus"
"Asteraceae","Berthelotia"
"Asteraceae","Polypappus"
"Asteraceae","Odontotrichum"
"Asteraceae","Riddellia"
"Asteraceae","Sitilias"
"Asteraceae","Raillardia"
"Asteraceae","Lepachys"
"Asteraceae","Sideranthus"
"Asteraceae","Eriocarpum"
"Asteraceae","Acroptilon"
"Asteraceae","Acroclinium"
"Asteraceae","Centrocarpha"
"Asteraceae","Podospermum"
"Asteraceae","Oporinia"
"Asteraceae","Synosma"
"Asteraceae","Mariana"
"Asteraceae","Barrattia"
"Asteraceae","Oligoneuron"
"Asteraceae","Unamia"
"Asteraceae","Asterago"
"Asteraceae","Solidaster"
"Asteraceae","Brachychaeta"
"Asteraceae","Gymnostyles"
"Asteraceae","Complaya"
"Asteraceae","Thelechitonia"
"Asteraceae","Ptiloria"
"Asteraceae","Sparganophorus"
"Asteraceae","Virgulaster"
"Asteraceae","Balsamita"
"Asteraceae","Gonotheca"
"Asteraceae","Halea"
"Asteraceae","Luteidiscus"
"Asteraceae","Cosmidium"
"Asteraceae","Lowellia"
"Asteraceae","Mirasolia"
"Asteraceae","Hamulium"
"Asteraceae","Tepion"
"Asteraceae","Actinomeris"
"Asteraceae","Ridan"
"Asteraceae","Pterophyton"
"Asteraceae","Ximenesia"
"Asteraceae","Phaethusa"
"Asteraceae","Wootonella"
"Asteraceae","Cyanopsis"
"Asteraceae","Stemmodontia"
"Asteraceae","Starkea"
"Asteraceae","Acanthoxanthium"
"Asteraceae","Bracteantha"
"Asteraceae","Crassina"
"Basellaceae","Boussingaultia"
"Berberidaceae","Odostemon"
"Betulaceae","Duschekia"
"Betulaceae","Betula-alnus"
"Bignoniaceae","Enallagma"
"Bignoniaceae","Cydista"
"Bignoniaceae","Anisostichus"
"Bignoniaceae","Batocydia"
"Bignoniaceae","Doxantha"
"Bignoniaceae","Macfadyena"
"Bignoniaceae","Tecomaria"
"Boraginaceae","Allocarya"
"Boraginaceae","Buglossum"
"Boraginaceae","Piptocalyx"
"Boraginaceae","Echinospermum"
"Boraginaceae","Batschia"
"Boraginaceae","Pneumaria"
"Boraginaceae","Caryolophora"
"Boraginaceae","Echidiocarya"
"Brassicaceae","Cardaminopsis"
"Brassicaceae","Radicula"
"Brassicaceae","Heterodraba"
"Brassicaceae","Campe"
"Brassicaceae","Torularia"
"Brassicaceae","Bursa"
"Brassicaceae","Dentaria"
"Brassicaceae","Stanfordia"
"Brassicaceae","Cochleariopsis"
"Brassicaceae","Hutera"
"Brassicaceae","Rhynchosinapis"
"Brassicaceae","Beringia"
"Brassicaceae","Transberingia"
"Brassicaceae","Sophia"
"Brassicaceae","Erophila"
"Brassicaceae","Cheirinia"
"Brassicaceae","Cheiranthus"
"Brassicaceae","Thellungiella"
"Brassicaceae","Schoenocrambe"
"Brassicaceae","Caulostramina"
"Brassicaceae","Glaucocarpum"
"Brassicaceae","Hutchinsia"
"Brassicaceae","Hymenolobus"
"Brassicaceae","Boreava"
"Brassicaceae","Cardaria"
"Brassicaceae","Hymenophysa"
"Brassicaceae","Neolepia"
"Brassicaceae","Carara"
"Brassicaceae","Coronopus"
"Brassicaceae","Stroganowia"
"Brassicaceae","Koniga"
"Brassicaceae","Greggia"
"Brassicaceae","Neuroloma"
"Brassicaceae","Vesicaria"
"Brassicaceae","Coulterina"
"Brassicaceae","Norta"
"Brassicaceae","Achroschizocarpus"
"Brassicaceae","Ermania"
"Brassicaceae","Melanidion"
"Brassicaceae","Disaccanthus"
"Brassicaceae","Mesoreanthus"
"Brassicaceae","Stanleyella"
"Brassicaceae","Twisselmannia"
"Bromeliaceae","Diaphoranthema"
"Bromeliaceae","Dendropogon"
"Bromeliaceae","Neovriesia"
"Bromeliaceae","Thecophyllum"
"Burmanniaceae","Ptychomeria"
"Burseraceae","Elaphrium"
"Burseraceae","Hedwigia"
"Buxaceae","Tricera"
"Cactaceae","Bergerocereus"
"Cactaceae","Homalocephala"
"Cactaceae","Wilcoxia"
"Cactaceae","Neobesseya"
"Cactaceae","Neomammillaria"
"Cactaceae","Cochiseia"
"Cactaceae","Dolichothele"
"Cactaceae","Phellosperma"
"Cactaceae","Neoevansia"
"Cactaceae","Pilocereus"
"Cactaceae","Coloradoa"
"Cactaceae","Toumeya"
"Cactaceae","Utahia"
"Campanulaceae","Rollandia"
"Campanulaceae","Specularia"
"Campanulaceae","Tupa"
"Campanulaceae","Rotantha"
"Cannabaceae","Momisia"
"Caprifoliaceae","Xylosteon"
"Caprifoliaceae","Caprifolium"
"Caprifoliaceae","Distegia"
"Caprifoliaceae","Xylosteum"
"Caprifoliaceae","Nintooa"
"Caprifoliaceae","Phenianthus"
"Caprifoliaceae","Aligera"
"Caryophyllaceae","Spergulastrum"
"Caryophyllaceae","Lidia"
"Caryophyllaceae","Alsinopsis"
"Caryophyllaceae","Provencheria"
"Caryophyllaceae","Pseudosaponaria"
"Caryophyllaceae","Alsine"
"Caryophyllaceae","Minuopsis"
"Caryophyllaceae","Porsildia"
"Caryophyllaceae","Siphonychia"
"Caryophyllaceae","Anychiastrum"
"Caryophyllaceae","Anychia"
"Caryophyllaceae","Nyachia"
"Caryophyllaceae","Odontonychia"
"Caryophyllaceae","Gastronychia"
"Caryophyllaceae","Gibbesia"
"Caryophyllaceae","Kohlrauschia"
"Caryophyllaceae","Tunica"
"Caryophyllaceae","Alsinanthe"
"Caryophyllaceae","Greniera"
"Caryophyllaceae","Tryphane"
"Caryophyllaceae","Spergella"
"Caryophyllaceae","Pleconax"
"Caryophyllaceae","Conosilene"
"Caryophyllaceae","Coronaria"
"Caryophyllaceae","Melandrium"
"Caryophyllaceae","Gastrolychnis"
"Caryophyllaceae","Wahlbergella"
"Caryophyllaceae","Anotites"
"Caryophyllaceae","Viscaria"
"Caryophyllaceae","Oberna"
"Caryophyllaceae","Tissa"
"Caryophyllaceae","Lepigonum"
"Caryophyllaceae","Malachium"
"Caryophyllaceae","Merckia"
"Chrysobalanaceae","Zamzela"
"Cistaceae","Xolantha"
"Cleomaceae","Sieruela"
"Cleomaceae","Isomeris"
"Cleomaceae","Neocleome"
"Cleomaceae","Cristatella"
"Cleomaceae","Aldenella"
"Clusiaceae","Rheedia"
"Colchicaceae","Oakesia"
"Colchicaceae","Oakesiella"
"Combretaceae","Pentaptera"
"Commelinaceae","Phyodina"
"Commelinaceae","Tradescantella"
"Commelinaceae","Leiandra"
"Commelinaceae","Rectanthera"
"Commelinaceae","Cuthbertia"
"Commelinaceae","Aploleia"
"Commelinaceae","Hapalanthus"
"Commelinaceae","Athyrocarpus"
"Commelinaceae","Commelinopsis"
"Commelinaceae","Phaeosphaerion"
"Commelinaceae","Commelinantia"
"Commelinaceae","Setcreasea"
"Commelinaceae","Rhoeo"
"Commelinaceae","Ephemerum"
"Commelinaceae","Campelia"
"Commelinaceae","Zebrina"
"Convolvulaceae","Breweria"
"Convolvulaceae","Petrogenia"
"Convolvulaceae","Strophocaulos"
"Convolvulaceae","Grammica"
"Convolvulaceae","Calonyction"
"Convolvulaceae","Quamoclit"
"Convolvulaceae","Pharbitis"
"Convolvulaceae","Thyella"
"Cordiaceae","Cerdana"
"Cordiaceae","Sebesten"
"Cornaceae","Swida"
"Cornaceae","Chamaepericlymenum"
"Cornaceae","Cornella"
"Cornaceae","Benthamidia"
"Cornaceae","Cynoxylon"
"Cornaceae","Dendrobenthamia"
"Crassulaceae","Bulliarda"
"Crassulaceae","Hydrophila"
"Crassulaceae","Tillaea"
"Crassulaceae","Tillaeastrum"
"Crassulaceae","Stylophyllum"
"Crassulaceae","Hasseanthus"
"Crassulaceae","Bryophyllum"
"Crassulaceae","Spathulata"
"Crassulaceae","Tolmachevia"
"Crassulaceae","Clementsia"
"Crassulaceae","Oreosedum"
"Crassulaceae","Cockerellia"
"Crassulaceae","Amerosedum"
"Crassulaceae","Gormania"
"Crassulaceae","Congdonia"
"Crassulaceae","Breitungia"
"Crassulaceae","Chetyson"
"Crassulaceae","Tetrorum"
"Crassulaceae","Clausenellia"
"Crassulaceae","Hjaltalinia"
"Crossosomataceae","Forsellesia"
"Cucurbitaceae","Colocynthis"
"Cucurbitaceae","Pepo"
"Cucurbitaceae","Micrampelis"
"Cucurbitaceae","Elaterium"
"Cucurbitaceae","Anguria"
"Cymodoceaceae","Diplanthera"
"Cyperaceae","Stenophyllus"
"Cyperaceae","Oncostylis"
"Cyperaceae","Elyna"
"Cyperaceae","Mariscus"
"Cyperaceae","Hemicarpha"
"Cyperaceae","Torulinium"
"Cyperaceae","Chlorocyperus"
"Cyperaceae","Dichromena"
"Cyperaceae","Juncellus"
"Cyperaceae","Websteria"
"Cyperaceae","Heleocharis"
"Cyperaceae","Limnochloa"
"Cyperaceae","Chaetocyperus"
"Cyperaceae","Trichophyllum"
"Cyperaceae","Baeothryon"
"Cyperaceae","Haloschoenus"
"Cyperaceae","Psilocarya"
"Cyperaceae","Spermodon"
"Cyperaceae","Hymenochaeta"
"Cyperaceae","Holoschoenus"
"Cyperaceae","Leucocoma"
"Diapensiaceae","Sherwoodia"
"Ebenaceae","Maba"
"Ehretiaceae","Ammobroma"
"Ehretiaceae","Eddya"
"Ehretiaceae","Ptilocalyx"
"Ehretiaceae","Tiquiliopsis"
"Elaeagnaceae","Lepargyrea"
"Ericaceae","Schizococcus"
"Ericaceae","Uva-Ursi"
"Ericaceae","Mairania"
"Ericaceae","Cassandra"
"Ericaceae","Cladothamnus"
"Ericaceae","Chiogenes"
"Ericaceae","Decachaena"
"Ericaceae","Lasiococcus"
"Ericaceae","Buxella"
"Ericaceae","Newberrya"
"Ericaceae","Dendrium"
"Ericaceae","Leiophyllum"
"Ericaceae","Kalmiella"
"Ericaceae","Chamaecistus"
"Ericaceae","Azalea"
"Ericaceae","Xolisma"
"Ericaceae","Arsenococcus"
"Ericaceae","Desmothamnus"
"Ericaceae","Neopieris"
"Ericaceae","Ramischia"
"Ericaceae","Ampelothamnus"
"Ericaceae","Braxilia"
"Ericaceae","Erxlebenia"
"Ericaceae","Azaleastrum"
"Ericaceae","Rhodora"
"Ericaceae","Hymenanthes"
"Ericaceae","×Ledodendron"
"Ericaceae","Biltia"
"Ericaceae","Hornemannia"
"Ericaceae","Batodendron"
"Ericaceae","Cyanococcus"
"Ericaceae","Herpothamnus"
"Ericaceae","Hugeria"
"Ericaceae","Oxycoccus"
"Euphorbiaceae","Ricinella"
"Euphorbiaceae","Tyria"
"Euphorbiaceae","Bivonea"
"Euphorbiaceae","Julocroton"
"Euphorbiaceae","Crotonopsis"
"Euphorbiaceae","Eremocarpus"
"Euphorbiaceae","Chamaesyce"
"Euphorbiaceae","Anisophyllum"
"Euphorbiaceae","Zygophyllidium"
"Euphorbiaceae","Tithymalus"
"Euphorbiaceae","Galarhoeus"
"Euphorbiaceae","Tithymalopsis"
"Euphorbiaceae","Poinsettia"
"Euphorbiaceae","Agaloma"
"Euphorbiaceae","Dichrophyllum"
"Euphorbiaceae","Lepadena"
"Euphorbiaceae","Dichylium"
"Euphorbiaceae","Aklema"
"Euphorbiaceae","Pedilanthus"
"Euphorbiaceae","Synadenium"
"Euphorbiaceae","Ateramnus"
"Euphorbiaceae","Mozinna"
"Euphorbiaceae","Curcas"
"Euphorbiaceae","Adenoropium"
"Euphorbiaceae","Janipha"
"Fabaceae","Anisolotus"
"Fabaceae","Secula"
"Fabaceae","Falcata"
"Fabaceae","Niopa"
"Fabaceae","Geoffrea"
"Fabaceae","Atelophragma"
"Fabaceae","Phaca"
"Fabaceae","Xylophacos"
"Fabaceae","Diholcos"
"Fabaceae","Homalobus"
"Fabaceae","Geoprumnon"
"Fabaceae","Holcophacos"
"Fabaceae","Tium"
"Fabaceae","Pisophaca"
"Fabaceae","Cnemidophacos"
"Fabaceae","Kentrophyta"
"Fabaceae","Batidophaca"
"Fabaceae","Hamosa"
"Fabaceae","Casparea"
"Fabaceae","Caspareopsis"
"Fabaceae","Aspalthium"
"Fabaceae","Aspalatus"
"Fabaceae","Ticanto"
"Fabaceae","Poinciana"
"Fabaceae","Cajan"
"Fabaceae","Cantharospermum"
"Fabaceae","Atylosia"
"Fabaceae","Bradburya"
"Fabaceae","Chamaecystus"
"Fabaceae","Lourea"
"Fabaceae","Martiusia"
"Fabaceae","Benthamantha"
"Fabaceae","Cracca"
"Fabaceae","Amerimnon"
"Fabaceae","Ecastaphyllum"
"Fabaceae","Kuhnistera"
"Fabaceae","Calia"
"Fabaceae","Acuan"
"Fabaceae","Meibomia"
"Fabaceae","Cailliea"
"Fabaceae","Micropteryx"
"Fabaceae","Moghania"
"Fabaceae","Teline"
"Fabaceae","Drepanocarpus"
"Fabaceae","Pongamia"
"Fabaceae","Mimosopsis"
"Fabaceae","Leptoglottis"
"Fabaceae","Morongia"
"Fabaceae","Stizolobium"
"Fabaceae","Rhytidomene"
"Fabaceae","Aragallus"
"Fabaceae","Spiesia"
"Fabaceae","Cacara"
"Fabaceae","Ichthyomethia"
"Fabaceae","Sabinea"
"Fabaceae","Corynella"
"Fabaceae","Neltuma"
"Fabaceae","Pitcheria"
"Fabaceae","Arcyphyllum"
"Fabaceae","Dolicholus"
"Fabaceae","Leucopterum"
"Fabaceae","Herpetica"
"Fabaceae","Chamaefistula"
"Fabaceae","Isandrina"
"Fabaceae","Adipera"
"Fabaceae","Chamaesenna"
"Fabaceae","Ditremexa"
"Fabaceae","Peiranisia"
"Fabaceae","Sciacassia"
"Fabaceae","Sesban"
"Fabaceae","Daubentonia"
"Fabaceae","Agati"
"Fabaceae","Vexibia"
