Site_Type	Project_ID	Observation_ID	Observer_Code	Observation_Serial	Observation_Description	Observation_Label	Observation_Type	Latitude	Longitude	Error	Date	Prefix	Year	Mon	Day	Nation	State	County	Island	FIPS	Elevation	Community_Name	Community_Description	Structure	Landscape	HillslopePosition	Position	Aspect	Slope	PlotBearing	Map Unit	Soil Series	Soil Taxon	Drainage Class	Restriction_Depth	WT_Depth	MinWT_Depth	Soil_Notes	Litter_Cover	Snag_Count	Snag_Diam	Plot_Area_m	BA_Count	BA_Factor	Cowardin	HGM	f1	f2	f3	s1	s2	s3	t1	t2	t3	t4	Tree_Cover	Subcanopy_Cover	TallShrub_Cover	Shrub_Cover	Herb_Cover	Moss_Cover	Aggregated_Overstory	Aggregated_Subcanopy	Aggregated_TallShrub	Aggregated_Shrub	Aggregated_Understory	Estimated_Understory	DWD_Hits1	DWD_Hits2	DWD_Hits3	DWD_Hits4	DWD_Hits5	Transect_Length	Log_Cover	Rock_Cover	Lichen_Cover	Water_Cover	MaxWater_Cover	DBH_lower	DBH_upper	Canopy_lower	Canopy_upper	User_Pedon_ID	User_Plot_ID	SoilTexture	TPI	Upper	Middle	Lower	Coastal	Floodplain	Inland	Hydric	Nonhydric	Aquatic	Wet	Moist	Dry	Mucky	Rocky	Sandy	Loamy	Calcareous	Euic	Dysic	Salty	Fresh	Natural	Seminatural	Cultural	MLRA	Cold	Cool	Mild	Warm	Hot	Humid	Subhumid	Arid	Microthermal	Mesothermal	Megathermal
98A1 wet dry loamy inland		GRR.GJS.2016.11	GRR.GJS	11		2016MI067002	Low Intensity Plot: Cover	42.7937	-84.8628333333333	10	0		2016	06	02	USA	Michigan	Ionia County		26067	233.8832	Acer saccharinum/Galium aparine	Updated overstory values from 95.021 to 98; Updated understory values from 99.999 to ; Updated overstory values from 95.021 to 98; Updated understory values from 99.999 to 88; Updated overstory values from 95.021 to 98; Updated understory values from 99.999 to 80; Updated overstory values from 95.021 to 98; Updated overstory values from 95.021 to 98; Updated understory values from 99.999 to 80; Updated overstory values from 91.45 to 98; Updated understory values from 83.293 to 80;	forest		TS		11	6		Miami loam, 25 to 40 percent slopes	Remus	Fine-loamy, mixed, mesic Haplic Glossudalfs	well	500.0	500.0						100	8	10			0.1	0.25	0.5	1	2	5	10	15	20	30	98			60	50		98.271			59.698	48.831	80													59		28	2016MI067002	2016MI067002			No	No	Yes	No	No	Yes	No	Yes	No	Yes	No	Yes	No	No	No	Yes	No	Yes	No	No	Yes	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.12	GRR.GJS	12		2016MI067003	Low Intensity Plot: Cover	42.7895166666667	-84.8631333333333	10	0		2016	06	02	USA	Michigan	Ionia County		26067	253.407	Acer saccharum/Alliaria petiolata	Dead ash overstory.	forest		SH		276	4		Wawasee loam, 2 to 6 percent slopes, moderately eroded	Wawasee	Fine-loamy, mixed, mesic Typic Hapludalfs	well	500.0	500.0						100		10			0.1	0.25	0.5	1	2	5	10	15	20	30							91.108				81.988														25		22	2016MI067003	2016MI067003			Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.13	GRR.GJS	13		2016MI067004	Low Intensity Plot: Cover	42.8081166666667	-84.9405666666667	10	0		2016	06	08	USA	Michigan	Ionia County		26067	244.8748	Prunus serotina/Acer saccharum	Updated overstory values from 93.43 to 99; Updated understory values from 7.172 to 1.99; Many 2 stem trees.	forest		SH		37	5		Fox sandy clay loam, 6 to 12 percent slopes, severely eroded	Tekenink	Fine-loamy, mixed, mesic Typic Hapludalfs	well	500.0	500.0			60			100	15	10			0.1	0.25	0.5	1	2	5	10	15	20	30	99			1	1	1	98.774			1	1.49	1.99							0	0	0	0	0	9	47	18	22	2016MI067004	2016MI067004			Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.14	GRR.GJS	14		2016MI067005	Low Intensity Plot: Cover	42.8078166666667	-84.9449166666667	10	0		2016	06	08	USA	Michigan	Ionia County		26067	244.2709	Acer saccharum-Acer nigrum/Galium aparine	Ash basal area represented by 1 snag, given arbitrary 5% cover. Ash log about 39 cm diam. Updated overstory values from 74.398 to 95; Updated understory values from 69.951 to 50;	forest		SH		97	2		Wawasee loam, 2 to 6 percent slopes	Remus	Fine-loamy, mixed, mesic Typic Hapludalfs	well	500.0	500.0			90			100	13	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				50	1	95.047				49.579	50							1	0	0	0	0	35	63	26	32	2016MI067005	2016MI067005			No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.15	GRR.GJS	15		2016MI067006	Low Intensity Plot: Cover	42.8079333333333	-84.9439166666667	10	0		2016	06	08	USA	Michigan	Ionia County		26067	240.1538	Acer saccharum-Fagus grandifolia	Updated overstory values from 87.505 to 95; Updated understory values from 90.495 to 98;	forest		BS		110	9		Wawasee loam, 6 to 12 percent slopes	Remus	Fine-loamy, mixed, mesic Typic Hapludalfs	well	500.0	500.0			95	1		100	11	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				98	0	95.002				95.791	98							0	0	0	0	0	35	79	26	33	2016MI067006	2016MI067006			No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 moist loamy inland		GRR.GJS.2016.16	GRR.GJS	16		2016MI067007	Low Intensity Plot: Cover	42.8076666666667	-84.9437166666667	10	0		2016	06	08	USA	Michigan	Ionia County		26067	238.4365	Acer saccharum/Podophyllum peltatum	Updated overstory values from 95.158 to 95; Updated understory values from 65.276 to 60; Updated overstory values from 95.158 to 95; Updated understory values from 66.039 to 60;	forest		FS		120	9		Wawasee loam, 6 to 12 percent slopes	Eel	Fine-loamy, mixed, mesic Oxyaquic Dystrudepts	moderately well	500.0	500.0			99			100	13	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				60	0	95.158				59.379	60							0.2	0	0	0	0	36	65	28	34	2016MI067007	2016MI067007			No	No	Yes	No	No	Yes	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry sandy inland		GRR.GJS.2016.17	GRR.GJS	17		2016MI081006	Low Intensity Plot: Cover	43.0241666666667	-85.4987	10	0		2016	06	10	USA	Michigan	Kent County		26081	235.2493	Quercus alba-Quercus velutina	Updated overstory values from 67.415 to 95; Updated understory values from 22.268 to 9.999;	forest		TS		290	7		Plainfield sand, 12 to 18 percent slopes	Coloma	Mixed, mesic Lamellic Udipsamments	somewhat excessively	500.0	500.0			99			100	15	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				10	0.2	95.116				7.151	9.999							2	0	0	0	0	15	56	15	22	2016MI081006	2016MI081006			No	No	Yes	No	No	Yes	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry sandy inland		GRR.GJS.2016.18	GRR.GJS	18		2016MI081007	Low Intensity Plot: Cover	43.0246166666667	-85.4988166666667	10	0		2016	06	10	USA	Michigan	Kent County		26081	235.848	Quercus velutina/Acer rubrum/Carex pensylvanica	Hooded warbler singing. Updated overstory values from 84.764 to 90; Updated understory values from 50.53 to 50;	forest		FS		102	2		Plainfield sand, 12 to 18 percent slopes	Coloma	Mixed, mesic Lamellic Udipsamments	somewhat excessively	500.0	500.0			95			100	15	10			0.1	0.25	0.5	1	2	5	10	15	20	30	90				50	0.2	89.828				49.93	50							2	0	0	0	0	12	59	17	29	2016MI081007				No	No	Yes	No	No	Yes	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.19	GRR.GJS	19		2016MI149001	Low Intensity Plot: Cover	41.902	-85.6577166666667	10	0		2016	06	14	USA	Michigan	Saint Joseph County		26149	267.9481	Carya ovata-Liriodendron tulipifera-Quercus rubra/Fagus grandifolia/Hydrophyllum canadense-Alliaria 	Near gap, dead ash, short side slope. Updated overstory values from 48.009 to 80; Updated understory values from 97.594 to 99;	forest		FS		118	13		Spinks loamy sand, 12 to 18 percent slopes	Oshtemo	Coarse-loamy, mixed, mesic Typic Hapludalfs	well	500.0	500.0			90			100	9	10			0.1	0.25	0.5	1	2	5	10	15	20	30	80				99	0	80.261				98.125	99							5	0	0	0	0	26	86	25	40	2016MI149001	2016MI149001			Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	No	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A2 wet moist sandy inland		GRR.GJS.2016.2	GRR.GJS	2		farm field	Wetland Determination	43.2418	-85.63085	10	0		2016	08	24	USA	Michigan	Kent County		26081	252.1303	Eupatorium perfoliatum-Penthorum sedoides		grassland		BS		229	2		Wasepi loamy sand, 0 to 4 percent slopes	NA	NA		500.0	500.0						100		10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	Yes	No	No	No	Yes	No	Yes	No	Yes	Yes	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	No	98A2	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet loamy inland floodplain		GRR.GJS.2016.20	GRR.GJS	20		S2016MI149002	EPA	41.7897	-85.6917666666667	10	0		2016	06	27	USA	Michigan	Saint Joseph County		26149	240.5576	Fraxinus pennsylvanica-Acer saccharinum/Lindera benzoin/Laportea canadensis-Lysimachia nummularia	Adult ash is dying. Updated overstory values from 78.098 to 70; Updated understory values from 55.339 to 95;	forest		BS		178	0		Cohoctah loam	Waterford	Fine-loamy over sandy or sandy-skeletal, mixed, mesic Fluvaquentic Eutrudep	poorly	500.0	500.0			90			400	16	10			0.1	0.25	0.5	1	2	5	10	15	20	30	70				95	1	70.015				85.954	95							1	0	0	0	1	15	121	15	25	S2016MI149002	S2016MI149002			No	No	Yes	No	Yes	Yes	Yes	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet loamy inland floodplain		GRR.GJS.2016.21	GRR.GJS	21		2016MI037001	Low Intensity Plot: Cover	43.0854333333333	-84.7653166666667	10	0		2016	07	06	USA	Michigan	Clinton County		26037	196.4139	Typha angustifolia	Updated understory values from 95.185 to 99.9; Updated understory values from 99.011 to 99.9;	grassland		BS		320	1		Sloan loam	Cohoctah	Coarse-silty, mixed, nonacid, mesic Fluvaquentic Endoaquepts	poorly	500.0	500.0						100	0	10			0.1	0.25	0.5	1	2	5	10	15	20	30	0				99.9		0				99.011	99.9												0	0	2.5	3	2016MI037001	2016MI037001			No	No	Yes	No	Yes	Yes	Yes	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	Yes	No	No	Yes	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet mucky inland		GRR.GJS.2016.22	GRR.GJS	22		2016MI037002	Low Intensity Plot: Cover	43.0847833333333	-84.76545	10	0		2016	07	06	USA	Michigan	Clinton County		26037	197.0616	Schoenoplectus americanus-Symphyotrichum lanceolatum	Eleocharis parvula restricted to open salt lick area. Soil sample from slightly taller area 0.9-1.8 m. Updated understory values from 83.771 to 95;	grassland		TS		328	6		Houghton muck, 0 to 1 percent slopes	Houghton	Euic, mesic Typic Sulfosaprists	very poorly	500.0	500.0						100		10			0.1	0.25	0.5	1	2	5	10	15	20	30	0			0	95		0			0	94.953	95														0.8	1.5	2016MI037002	2016MI037002			No	No	Yes	No	No	Yes	Yes	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.23	GRR.GJS	23		2016MI065001	Low Intensity Plot: Cover	42.717777	-84.4735	10	0		2016	07	14	USA	Michigan	Ingham County		26065	264.6891	Acer saccharum-Fagus grandifolia	93 cm ash log. Updated overstory values from 91.854 to 95; Updated understory values from 86.101 to 98;	forest		SH		40	0		Conover loam, 0 to 4 percent slopes	Owosso	Fine-loamy, mixed, mesic Typic Hapludalfs	well	500.0	500.0			99			100	15	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				98	0	95.112				93.789	98							1	0	0	0	0	34	112	27	36	2016MI065001	2016MI065001			Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet loamy inland		GRR.GJS.2016.24	GRR.GJS	24		2016MI065002	Low Intensity Plot: Cover	42.7140833333333	-84.4735833333333	10	0		2016	07	14	USA	Michigan	Ingham County		26065	261.1866	Acer saccharinum/Tilia americana	Seasonal ponding dry. 65 cm ash log. Updated overstory values from 81.932 to 80; Updated understory values from 19.361 to 19.999;	forest		SH		134	0		Colwood-Brookston loams	Edmore	Sandy, mixed, mesic Mollic Endoaquents	poorly	500.0	500.0			90			100	8	10			0.1	0.25	0.5	1	2	5	10	15	20	30	80				20	0	80.126				19.361	19.999							2	0	0	0	50	54	102	28	32	2016MI065002	2016MI065002			No	No	Yes	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	No	Yes	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet moist loamy inland		GRR.GJS.2016.25	GRR.GJS	25		2016MI023001	Low Intensity Plot: Cover	41.87678	-85.06094	10	0		2016	07	27	USA	Michigan	Branch County		26023	310.4017	Acer saccharinum-Quercus rubra/Acer saccharum	Dead ash silver maple ambiguous as small trees smell like red maple. Some have odors like silver. Updated overstory values from 88.477 to 95; Updated understory values from 21.197 to 15;	forest		FS		229	1		Barry loam, 0 to 2 percent slopes	Hatmaker	Fine-loamy, mixed, mesic Oxyaquic Glossudalfs	somewhat poorly	500.0	500.0			90			100	13	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				15	0	94.839				13.112	15							2	1	0	0	0	28	84	27	30	2016MI023001				No	Yes	No	No	No	Yes	No	Yes	No	Yes	Yes	No	No	No	No	Yes	No	No	Yes	No	Yes	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 moist loamy inland		GRR.GJS.2016.26	GRR.GJS	26		2016MI023002	Low Intensity Plot: Cover	41.8767666666667	-85.0609	10	0		2016	07	27	USA	Michigan	Branch County		26023	310.4017	Quercus macrocarpa-Platanus occidentalis	Dead ash logs. Wood thrush singing. Oaks ambiguous. One long acorn peduncles on ground seems to indicate Q. bicolor near by. Leaves on most have bur oak shapes. Updated overstory values from 86.669 to 95; Updated understory values from 20.891 to 25;	forest		BS		229	1		Barry loam, 0 to 2 percent slopes	Hatmaker	Fine-loamy, mixed, mesic Oxyaquic Glossudalfs	somewhat poorly	500.0	500.0			95			100	18	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				25	0	95.068				26.554	25							2	1	0	0	0	14	70	27	32	2016MI023002	2016MI023001			No	Yes	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.27	GRR.GJS	27		2016MI059001	Low Intensity Plot: Cover	42.0079166666667	-84.6943	10	0		2016	08	03	USA	Michigan	Hillsdale County		26059	333.1177	Quercus alba-Acer rubrum	Updated overstory values from 88.444 to 95; Updated understory values from 20.002 to 9.999;	forest		SH		213	12		Eleva channery fine sandy loam, 12 to 25 percent slopes	Eleva	Coarse-loamy, mixed, active, mesic, shallow Typic Dystrudepts	well	054.0	500.0			95			100	13	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				10	1	94.794				7.53	9.999							1	0	0	0	0	46	91	25	29	2016MI059001	2016MI059001			Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.28	GRR.GJS	28		2016MI059002	Low Intensity Plot: Cover	42.0081333333333	-84.6940666666667	10	0		2016	08	03	USA	Michigan	Hillsdale County		26059	335.3955	Quercus alba/Laportea canadensis	Updated overstory values from 84.085 to 95; Updated understory values from 56.913 to 60;	forest		SH		179	4		Eleva channery fine sandy loam, 6 to 12 percent slopes	Eleva	Fine-loamy, mixed, active, mesic Typic Hapludalfs	somewhat excessively	079.0	500.0			99	2		100	11	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				60	0	94.894				60.954	60							1	1	0	0	0	52	52	23	28	2016MI059002	2016MI059002			Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	No	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.29	GRR.GJS	29		2016MI059003	Low Intensity Plot: Cover	42.0074666666667	-84.6945833333333	10	0		2016	08	03	USA	Michigan	Hillsdale County		26059	317.9069	Quercus rubra-Quercus alba-Acer rubrum/Prunus serotina/Carex pensylvanica	Sassafras snag. Updated overstory values from 64.101 to 95; Updated understory values from 39.033 to 50;	forest		TS		216	18		Eleva channery fine sandy loam, 12 to 25 percent slopes	Eleva	Mixed, active, mesic Lamellic Udipsamments	somewhat excessively	500.0	500.0			80	1		100	11	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				50	1	95.173				52.172	50							1	0	0	0	0	16	62	20	31	2016MI059003	2016MI059003			No	No	Yes	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A2 moist sandy inland		GRR.GJS.2016.3	GRR.GJS	3		Woodland	Wetland Determination	43.2418	-85.63085	10	0		2016	08	24	USA	Michigan	Kent County		26081	252.1303	Fagus grandifolia/Symphyotrichum ontarionis		savanna		BS		229	2		Wasepi loamy sand, 0 to 4 percent slopes	NA	NA		500.0	500.0						100		10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	Yes	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	No	98A2	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet mucky inland		GRR.GJS.2016.30	GRR.GJS	30		2016MI067008	Low Intensity Plot: Cover	42.7926	-84.9945833333333	10	0		2016	08	08	USA	Michigan	Ionia County		26067	255.8023	Acer saccharinum/Cephalanthus occidentalis	Dead ash overstory. Ponded area dry.	woodland		BS		282	0		Parkhill loam, non dense till subsoil, 0 to 2 percent slopes	Wallkill	Loamy, mixed, euic, mesic Terric Haplosaprists	very poorly	500.0	500.0			90			100	7	10			0.1	0.25	0.5	1	2	5	10	15	20	30						0	46.108				64.689								1	0	0	0	70	25	48	10	25	2016MI067008	2016MI067008			No	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	Yes	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet loamy inland		GRR.GJS.2016.31	GRR.GJS	31		2016MI067009	Low Intensity Plot: Cover	42.7932333333333	-84.99375	10	0		2016	08	08	USA	Michigan	Ionia County		26067	255.8069	Acer saccharinum/Glyceria striata	Seasonal ponding dry. Updated overstory values from 67.51 to 80; Updated understory values from 42.765 to 80;	forest		BS		314	0		Parkhill loam, non dense till subsoil, 0 to 2 percent slopes	Brookston	Fine-loamy, mixed, active, mesic Typic Argiaquolls	poorly	500.0	500.0			50			100	8	10			0.1	0.25	0.5	1	2	5	10	15	20	30	80				80	1	79.783				80.105	80							2	0	0	0	25	31	57	15	28	2016MI067009	2016MI067009			No	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	No	Yes	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet mucky inland		GRR.GJS.2016.32	GRR.GJS	32		2016MI067010	Low Intensity Plot: Cover	43.0469833333333	-85.2171833333333	10	0		2016	08	08	USA	Michigan	Ionia County		26067	258.9244	Acer saccharinum/Boehmeria cylindrica-Lysimachia nummularia	Seasonal ponding dried up. Updated overstory values from 95.25 to 95; Updated understory values from 46.612 to 25;	forest		BS		68	0		Parkhill loam, non dense till subsoil, 0 to 2 percent slopes	Palms	Loamy, mixed, euic, mesic Terric Haplosaprists	very poorly	500.0	500.0			5			100	11	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				25	0	95.25				20.32	25							2	0	0	0	90	36	46	22	24	2016MI067010	2016MI067010			No	No	Yes	No	No	Yes	Yes	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	Yes	No	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 moist loamy inland		GRR.GJS.2016.33	GRR.GJS	33		2016MI067011	Low Intensity Plot: Cover	43.0460333333333	-85.2179833333333	10	0		2016	08	08	USA	Michigan	Ionia County		26067	259.1982	Acer saccharinum/Fraxinus pennsylvanica/Parthenocissus quinquefolia-Dryopteris carthusiana	Dying ash saplings. Updated overstory values from 41.088 to 90; Updated understory values from 95.286 to 95;	forest		BS		313	1		Parkhill loam, non dense till subsoil, 0 to 2 percent slopes	Conover	Fine-loamy, mixed, active, mesic Mollic Endoaqualfs	somewhat poorly	500.0	500.0			10			100	8	10			0.1	0.25	0.5	1	2	5	10	15	20	30	90				95	0	90.067				95.078	95							2	0	0	0	0	9	62	12	25	2016MI067011	2016MI067011			No	No	Yes	No	No	Yes	No	Yes	No	No	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.34	GRR.GJS	34		2016MI045001	Low Intensity Plot: Cover	42.4641666666667	-84.9981833333333	10	0		2016	08	10	USA	Michigan	Eaton County		26045	280.469	Quercus rubra/Acer saccharum/Parthenocissus quinquefolia	Dead ash overstory. Updated overstory values from 82.025 to 97; Updated understory values from 31.382 to 25; Updated understory values from 25.383 to 25;	forest		SH		326	2		Colwood loam	Spinks	Sandy, mixed, mesic Lamellic Hapludalfs	well	500.0	500.0			20			100	14	10			0.1	0.25	0.5	1	2	5	10	15	20	30	97				25	0	97.166				23.202	25							0	0	0	0	0	12	79	25	30	2016MI045001	2016MI045001			Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 wet loamy inland		GRR.GJS.2016.35	GRR.GJS	35		2016MI045002	Low Intensity Plot: Cover	42.4648833333333	-84.998	10	0		2016	08	10	USA	Michigan	Eaton County		26045	279.0205	Acer saccharinum-Quercus macrocarpa	Moss was on hummocks only. Carex lupuliformis was located >30 m SE of plot. Site may or may not be seasonally ponded. Updated overstory values from 69.482 to 95; Updated understory values from 11.541 to 25;	forest		FS		139	1		Colwood loam	Gilford	Fine-loamy, mixed, active, mesic Typic Endoaquolls	poorly	500.0	500.0			80			100	16	10			0.1	0.25	0.5	1	2	5	10	15	20	30	95				25	1	95.207				33.23	25							1	0	0	0	0	24	59	24	26	2016MI045002	2016MI045002			No	No	Yes	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	No	Yes	Yes	No	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
97A dry loamy inland		GRR.GJS.2016.36	GRR.GJS	36		2016MI005001	Low Intensity Plot: Cover	42.6263166666667	-85.7151166666667	10	0		2016	08	17	USA	Michigan	Allegan County		26005	225.6604	Acer saccharum/Carex plantaginea	Even age sugar maple stand. Updated overstory values from 95.298 to 97; Updated understory values from 34.371 to 25;	forest		BS		151	1		Blount silt loam, 1 to 4 percent slopes	Tekenink	Coarse-loamy, mixed, semiactive, mesic Typic Glossudalfs	well	500.0	500.0			99			100	12	10			0.1	0.25	0.5	1	2	5	10	15	20	30	97				25	0	97.179				22.103	25							0.5	0	0	0	0	19	35	17	22	2016MI005001	2016MI005001			No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	97A	No	No	Yes	No	No	Yes	No	No	Yes	No	No
97A wet loamy inland		GRR.GJS.2016.37	GRR.GJS	37		2016MI005002	Low Intensity Plot: Cover	42.6272833333333	-85.7150833333333	10	0		2016	08	17	USA	Michigan	Allegan County		26005	226.3535	Acer saccharinum/Carpinus caroliniana/Glyceria striata	Dead ash overstory; live ash understory. Most down wood from cutting. Updated overstory values from 49 to 50; Updated understory values from 69.758 to 99.9;	woodland		BS		198	1		Capac-Marlette loams, 1 to 6 percent slopes	Sebewa	Fine-loamy, mixed, active, mesic Typic Endoaqualfs	poorly	500.0	500.0			99			100	4	10			0.1	0.25	0.5	1	2	5	10	15	20	30	50				99.9	0	49.927				94.055	99.9							2	0	0	0	0	31	34	15	30	2016MI005002	2016MI005002			No	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	97A	No	No	Yes	No	No	Yes	No	No	Yes	No	No
97A wet loamy inland		GRR.GJS.2016.38	GRR.GJS	38		2016MI005003	Low Intensity Plot: Cover	42.62685	-85.7131666666667	10	0		2016	08	17	USA	Michigan	Allegan County		26005	225.6032	Solidago altissima-Carex lupulina	Dead ash overstory; live ash understory. Updated overstory values from 21.775 to 15; Updated understory values from 67.713 to 99.9;	savanna		BS		107	1		Capac-Marlette loams, 1 to 6 percent slopes	Giford	Sandy, mixed, active, mesic Oxyaquic Dystrudepts	poorly	500.0	500.0			99			100	2	10			0.1	0.25	0.5	1	2	5	10	15	20	30	15				99.9	0	13.232				95.349	99.9							1	0	0	0	0	13	30	10	22	2016MI005003	2016MI005003			Yes	No	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	No	Yes	No	No	No	97A	No	No	Yes	No	No	Yes	No	No	Yes	No	No
98A1 dry loamy inland		GRR.GJS.2016.39	GRR.GJS	39		2016IN087001	Low Intensity Plot: Cover	41.7531666666667	-85.4128333333333	10	0		2016	08	18	USA	Indiana	LaGrange County		18087	268.9633	Poa pratensis-Abutilon theophrasti	Though it was 20% live cover, most of the remaining coverage consists of dead bluegrass and dead smooth brome, which are listed with there former cover. Site was treated with herbicide in preparation for prairie restoration.	grassland		BS		45	1		Shipshe sandy loam, 0 to 2 percent slopes	Shipshe	Loamy-skeletal, mixed, superactive, mesic Typic Argiudolls	well	500.0	500.0			99			100	0	10			0.1	0.25	0.5	1	2	5	10	15	20	30	0				20	5	0				13.395	19.999							0	0	0	0	0			1.6	2.1	2016IN087001	2016IN087001			Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	No	Yes	No	98A1	No	No	Yes	No	No	Yes	No	No	Yes	No	No
